#	X	Y
	1	0.3765023424995258
	2	0.41103536084080355
	3	0.4202686574654669
	4	0.6874919801597289
	5	0.954715302853991
	6	0.37650234249953324
	7	0.41103536084080855
	8	0.4202686574654711
	9	0.6874919801597366
	10	0.9547153028540021
	11	0.37650234249954045
	12	0.4110353608408132
	13	0.420268657465475
	14	0.6874919801597441
	15	0.9547153028540132
	16	0.3765023424995479
	17	0.4110353608408182
	18	0.4202686574654792
	19	0.6874919801597518
	20	0.9547153028540243
	21	0.3765023424995552
	22	0.41103536084082304
	23	0.42026865746548325
	24	0.6874919801597593
	25	0.9547153028540354
	26	0.37650234249956255
	27	0.41103536084082787
	28	0.4202686574654873
	29	0.6874919801597669
	30	0.9547153028540465
	31	0.37650234249956976
	32	0.4110353608408326
	33	0.42026865746549125
	34	0.6874919801597743
	35	0.9547153028540574
	36	0.37650234249957715
	37	0.41103536084083747
	38	0.42026865746549535
	39	0.687491980159782
	40	0.9547153028540686
	41	0.37650234249958436
	42	0.4110353608408422
	43	0.42026865746549924
	44	0.6874919801597894
	45	0.9547153028540796
	46	0.3765023424995918
	47	0.41103536084084713
	48	0.42026865746550346
	49	0.6874919801597971
	50	0.9547153028540907
	51	0.376502342499599
	52	0.4110353608408519
	53	0.4202686574655074
	54	0.6874919801598045
	55	0.9547153028541016
	56	0.37650234249960646
	57	0.41103536084085684
	58	0.42026865746551156
	59	0.6874919801598123
	60	0.9547153028541129
	61	0.3765023424996139
	62	0.4110353608408618
	63	0.4202686574655157
	64	0.6874919801598199
	65	0.9547153028541242
	66	0.3765023424996211
	67	0.4110353608408665
	68	0.42026865746551967
	69	0.6874919801598274
	70	0.9547153028541351
	71	0.37650234249962844
	72	0.41103536084087133
	73	0.4202686574655237
	74	0.6874919801598348
	75	0.954715302854146
	76	0.3765023424996357
	77	0.4110353608408761
	78	0.4202686574655277
	79	0.6874919801598425
	80	0.9547153028541572
	81	0.37650234249964304
	82	0.411035360840881
	83	0.42026865746553177
	84	0.68749198015985
	85	0.9547153028541683
	86	0.37650234249965037
	87	0.4110353608408858
	88	0.4202686574655359
	89	0.6874919801598576
	90	0.9547153028541793
	91	0.3765023424996578
	92	0.41103536084089076
	93	0.42026865746554
	94	0.6874919801598651
	95	0.9547153028541903
	96	0.37650234249966513
	97	0.4110353608408956
	98	0.42026865746554404
	99	0.6874919801598728
	100	0.9547153028542015
	101	0.37650234249967246
	102	0.4110353608409004
	103	0.4202686574655481
	104	0.6874919801598803
	105	0.9547153028542126
	106	0.3765023424996798
	107	0.41103536084090525
	108	0.42026865746555214
	109	0.687491980159888
	110	0.9547153028542238
	111	0.376502342499687
	112	0.41103536084090997
	113	0.4202686574655561
	114	0.6874919801598953
	115	0.9547153028542346
	116	0.3765023424996944
	117	0.41103536084091485
	118	0.4202686574655602
	119	0.687491980159903
	120	0.9547153028542458
	121	0.3765023424997018
	122	0.4110353608409198
	123	0.42026865746556435
	124	0.6874919801599106
	125	0.954715302854257
	126	0.37650234249970904
	127	0.4110353608409245
	128	0.4202686574655683
	129	0.6874919801599182
	130	0.9547153028542681
	131	0.37650234249971626
	132	0.4110353608409293
	133	0.4202686574655723
	134	0.6874919801599256
	135	0.954715302854279
	136	0.3765023424997237
	137	0.41103536084093417
	138	0.4202686574655764
	139	0.6874919801599331
	140	0.9547153028542898
	141	0.37650234249973114
	142	0.41103536084093917
	143	0.42026865746558056
	144	0.6874919801599408
	145	0.9547153028543012
	146	0.37650234249973835
	147	0.4110353608409439
	148	0.4202686574655845
	149	0.6874919801599484
	150	0.9547153028543123
	151	0.37650234249974557
	152	0.4110353608409486
	153	0.42026865746558845
	154	0.6874919801599558
	155	0.9547153028543232
	156	0.376502342499753
	157	0.41103536084095355
	158	0.4202686574655926
	159	0.6874919801599635
	160	0.9547153028543344
	161	0.3765023424997604
	162	0.41103536084095843
	163	0.4202686574655967
	164	0.687491980159971
	165	0.9547153028543454
	166	0.3765023424997676
	167	0.41103536084096315
	168	0.42026865746560066
	169	0.6874919801599785
	170	0.9547153028543562
	171	0.37650234249977504
	172	0.41103536084096814
	173	0.4202686574656049
	174	0.6874919801599864
	175	0.9547153028543678
	176	0.37650234249978226
	177	0.4110353608409728
	178	0.42026865746560876
	179	0.6874919801599937
	180	0.9547153028543786
	181	0.3765023424997897
	182	0.4110353608409778
	183	0.4202686574656129
	184	0.6874919801600015
	185	0.95471530285439
	186	0.376502342499797
	187	0.4110353608409826
	188	0.4202686574656169
	189	0.6874919801600088
	190	0.9547153028544006
	191	0.37650234249980435
	192	0.41103536084098746
	193	0.42026865746562103
	194	0.6874919801600166
	195	0.954715302854412
	196	0.3765023424998117
	197	0.41103536084099224
	198	0.42026865746562503
	199	0.6874919801600239
	200	0.9547153028544229
	201	0.37650234249981895
	202	0.41103536084099707
	203	0.4202686574656291
